,CountryCode,CountryName,Quarters,Year,value,YQ,date
1483,G20,"G20 countries1,7",Q2,2022,"217,006",2022-Q2,01/04/2022
1484,G20,"G20 countries1,7",Q2,2013,"279,962",2013-Q2,01/04/2013
1485,G20,"G20 countries1,7",Q2,2014,"183,591",2014-Q2,01/04/2014
1486,G20,"G20 countries1,7",Q2,2015,"198,434",2015-Q2,01/04/2015
1487,G20,"G20 countries1,7",Q2,2016,"287,371",2016-Q2,01/04/2016
1488,G20,"G20 countries1,7",Q2,2017,"209,134",2017-Q2,01/04/2017
1489,G20,"G20 countries1,7",Q2,2018,"187,838",2018-Q2,01/04/2018
1490,G20,"G20 countries1,7",Q2,2019,"266,601",2019-Q2,01/04/2019
1491,G20,"G20 countries1,7",Q2,2020,"91,764",2020-Q2,01/04/2020
1492,G20,"G20 countries1,7",Q2,2021,"284,065",2021-Q2,01/04/2021
1493,G20,"G20 countries1,7",Q3,2013,"236,559",2013-Q3,01/07/2013
1494,G20,"G20 countries1,7",Q3,2014,"183,011",2014-Q3,01/07/2014
1495,G20,"G20 countries1,7",Q3,2015,"214,908",2015-Q3,01/07/2015
1496,G20,"G20 countries1,7",Q3,2016,"270,847",2016-Q3,01/07/2016
1497,G20,"G20 countries1,7",Q3,2017,"262,376",2017-Q3,01/07/2017
1498,G20,"G20 countries1,7",Q3,2018,"227,795",2018-Q3,01/07/2018
1499,G20,"G20 countries1,7",Q3,2019,"207,189",2019-Q3,01/07/2019
1500,G20,"G20 countries1,7",Q3,2020,"168,536",2020-Q3,01/07/2020
1501,G20,"G20 countries1,7",Q3,2021,"333,292",2021-Q3,01/07/2021
1502,G20,"G20 countries1,7",Q4,2013,"259,468",2013-Q4,01/10/2013
1503,G20,"G20 countries1,7",Q4,2014,"330,524",2014-Q4,01/10/2014
1504,G20,"G20 countries1,7",Q4,2015,"285,928",2015-Q4,01/10/2015
1505,G20,"G20 countries1,7",Q4,2016,"375,397",2016-Q4,01/10/2016
1506,G20,"G20 countries1,7",Q4,2017,"238,315",2017-Q4,01/10/2017
1507,G20,"G20 countries1,7",Q4,2018,"344,698",2018-Q4,01/10/2018
1508,G20,"G20 countries1,7",Q4,2019,"222,262",2019-Q4,01/10/2019
1509,G20,"G20 countries1,7",Q4,2020,"225,216",2020-Q4,01/10/2020
1510,G20,"G20 countries1,7",Q4,2021,"282,292",2021-Q4,01/10/2021
1511,G20_OECD,G20-OECD countries1,Q1,2022,"209,096",2022-Q1,01/01/2022
1512,G20_OECD,G20-OECD countries1,Q1,2013,"120,850",2013-Q1,01/01/2013
1513,G20_OECD,G20-OECD countries1,Q1,2014,"64,286",2014-Q1,01/01/2014
1514,G20_OECD,G20-OECD countries1,Q1,2015,"332,571",2015-Q1,01/01/2015
1515,G20_OECD,G20-OECD countries1,Q1,2016,"280,220",2016-Q1,01/01/2016
1516,G20_OECD,G20-OECD countries1,Q1,2017,"196,324",2017-Q1,01/01/2017
1517,G20_OECD,G20-OECD countries1,Q1,2018,"137,135",2018-Q1,01/01/2018
1518,G20_OECD,G20-OECD countries1,Q1,2019,"137,422",2019-Q1,01/01/2019
1519,G20_OECD,G20-OECD countries1,Q1,2020,"132,418",2020-Q1,01/01/2020
1520,G20_OECD,G20-OECD countries1,Q1,2021,"176,842",2021-Q1,01/01/2021
1521,G20_OECD,G20-OECD countries1,Q2,2022,"129,896",2022-Q2,01/04/2022
1522,G20_OECD,G20-OECD countries1,Q2,2013,"168,394",2013-Q2,01/04/2013
1523,G20_OECD,G20-OECD countries1,Q2,2014,"84,623",2014-Q2,01/04/2014
1524,G20_OECD,G20-OECD countries1,Q2,2015,"98,899",2015-Q2,01/04/2015
1525,G20_OECD,G20-OECD countries1,Q2,2016,"214,267",2016-Q2,01/04/2016
1526,G20_OECD,G20-OECD countries1,Q2,2017,"145,110",2017-Q2,01/04/2017
1527,G20_OECD,G20-OECD countries1,Q2,2018,"81,591",2018-Q2,01/04/2018
1528,G20_OECD,G20-OECD countries1,Q2,2019,"173,077",2019-Q2,01/04/2019
1529,G20_OECD,G20-OECD countries1,Q2,2020,"26,601",2020-Q2,01/04/2020
1530,G20_OECD,G20-OECD countries1,Q2,2021,"147,409",2021-Q2,01/04/2021
1531,G20_OECD,G20-OECD countries1,Q3,2013,"132,383",2013-Q3,01/07/2013
1532,G20_OECD,G20-OECD countries1,Q3,2014,"79,077",2014-Q3,01/07/2014
1533,G20_OECD,G20-OECD countries1,Q3,2015,"143,029",2015-Q3,01/07/2015
1534,G20_OECD,G20-OECD countries1,Q3,2016,"207,753",2016-Q3,01/07/2016
1535,G20_OECD,G20-OECD countries1,Q3,2017,"181,558",2017-Q3,01/07/2017
1536,G20_OECD,G20-OECD countries1,Q3,2018,"154,830",2018-Q3,01/07/2018
1537,G20_OECD,G20-OECD countries1,Q3,2019,"130,176",2019-Q3,01/07/2019
1538,G20_OECD,G20-OECD countries1,Q3,2020,"59,323",2020-Q3,01/07/2020
1539,G20_OECD,G20-OECD countries1,Q3,2021,"170,398",2021-Q3,01/07/2021
1540,G20_OECD,G20-OECD countries1,Q4,2013,"114,471",2013-Q4,01/10/2013
1541,G20_OECD,G20-OECD countries1,Q4,2014,"201,939",2014-Q4,01/10/2014
1542,G20_OECD,G20-OECD countries1,Q4,2015,"173,258",2015-Q4,01/10/2015
1543,G20_OECD,G20-OECD countries1,Q4,2016,"259,540",2016-Q4,01/10/2016
1544,G20_OECD,G20-OECD countries1,Q4,2017,"130,824",2017-Q4,01/10/2017
1545,G20_OECD,G20-OECD countries1,Q4,2018,"258,191",2018-Q4,01/10/2018
1546,G20_OECD,G20-OECD countries1,Q4,2019,"113,553",2019-Q4,01/10/2019
1547,G20_OECD,G20-OECD countries1,Q4,2020,"88,782",2020-Q4,01/10/2020
1548,G20_OECD,G20-OECD countries1,Q4,2021,"157,792",2021-Q4,01/10/2021
1549,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2022,"145,566",2022-Q1,01/01/2022
1550,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2013,"116,628",2013-Q1,01/01/2013
1551,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2014,"104,844",2014-Q1,01/01/2014
1552,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2015,"102,505",2015-Q1,01/01/2015
1553,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2016,"74,898",2016-Q1,01/01/2016
1554,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2017,"81,776",2017-Q1,01/01/2017
1555,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2018,"126,766",2018-Q1,01/01/2018
1556,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2019,"96,214",2019-Q1,01/01/2019
1557,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2020,"77,152",2020-Q1,01/01/2020
1558,G20_NON_OECD,"G20 -non OECD countries1,7",Q1,2021,"131,247",2021-Q1,01/01/2021
1559,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2022,"87,110",2022-Q2,01/04/2022
1560,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2013,"111,567",2013-Q2,01/04/2013
1561,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2014,"98,968",2014-Q2,01/04/2014
1562,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2015,"99,535",2015-Q2,01/04/2015
1563,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2016,"73,104",2016-Q2,01/04/2016
1564,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2017,"64,024",2017-Q2,01/04/2017
1565,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2018,"106,247",2018-Q2,01/04/2018
1566,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2019,"93,524",2019-Q2,01/04/2019
1567,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2020,"65,163",2020-Q2,01/04/2020
1568,G20_NON_OECD,"G20 -non OECD countries1,7",Q2,2021,"136,656",2021-Q2,01/04/2021
1569,G20_NON_OECD,"G20 -non OECD countries1,7",Q3,2013,"104,176",2013-Q3,01/07/2013
1570,G20_NON_OECD,"G20 -non OECD countries1,7",Q3,2014,"103,934",2014-Q3,01/07/2014
1571,G20_NON_OECD,"G20 -non OECD countries1,7",Q3,2015,"71,879",2015-Q3,01/07/2015
1572,G20_NON_OECD,"G20 -non OECD countries1,7",Q3,2016,"63,094",2016-Q3,01/07/2016
1573,G20_NON_OECD,"G20 -non OECD countries1,7",Q3,2017,"80,818",2017-Q3,01/07/2017
1574,G20_NON_OECD,"G20 -non OECD countries1,7",Q3,2018,"72,965",2018-Q3,01/07/2018
1575,G20_NON_OECD,"G20 -non OECD countries1,7",Q3,2019,"77,013",2019-Q3,01/07/2019
1576,G20_NON_OECD,"G20 -non OECD countries1,7",Q3,2020,"109,213",2020-Q3,01/07/2020
1577,G20_NON_OECD,"G20 -non OECD countries1,7",Q3,2021,"162,894",2021-Q3,01/07/2021
1578,G20_NON_OECD,"G20 -non OECD countries1,7",Q4,2013,"144,996",2013-Q4,01/10/2013
1579,G20_NON_OECD,"G20 -non OECD countries1,7",Q4,2014,"128,585",2014-Q4,01/10/2014
1580,G20_NON_OECD,"G20 -non OECD countries1,7",Q4,2015,"112,670",2015-Q4,01/10/2015
1581,G20_NON_OECD,"G20 -non OECD countries1,7",Q4,2016,"115,857",2016-Q4,01/10/2016
1582,G20_NON_OECD,"G20 -non OECD countries1,7",Q4,2017,"107,491",2017-Q4,01/10/2017
1583,G20_NON_OECD,"G20 -non OECD countries1,7",Q4,2018,"86,508",2018-Q4,01/10/2018
1584,G20_NON_OECD,"G20 -non OECD countries1,7",Q4,2019,"108,709",2019-Q4,01/10/2019
1585,G20_NON_OECD,"G20 -non OECD countries1,7",Q4,2020,"136,434",2020-Q4,01/10/2020
1586,G20_NON_OECD,"G20 -non OECD countries1,7",Q4,2021,"124,500",2021-Q4,01/10/2021
1587,ARG,Argentina2,Q1,2022,"3,884",2022-Q1,01/01/2022
1588,ARG,Argentina2,Q1,2013,"2,185",2013-Q1,01/01/2013
1589,ARG,Argentina2,Q1,2014,"1,129",2014-Q1,01/01/2014
1590,ARG,Argentina2,Q1,2015,"3,514",2015-Q1,01/01/2015
1591,ARG,Argentina2,Q1,2016,"2,108",2016-Q1,01/01/2016
1592,ARG,Argentina2,Q1,2017,"3,508",2017-Q1,01/01/2017
1593,ARG,Argentina2,Q1,2018,"2,951",2018-Q1,01/01/2018
1594,ARG,Argentina2,Q1,2019,"2,376",2019-Q1,01/01/2019
1595,ARG,Argentina2,Q1,2020,"1,784",2020-Q1,01/01/2020
1596,ARG,Argentina2,Q1,2021,"2,755",2021-Q1,01/01/2021
1597,ARG,Argentina2,Q2,2022,"4,592",2022-Q2,01/04/2022
1598,ARG,Argentina2,Q2,2013,"3,252",2013-Q2,01/04/2013
1599,ARG,Argentina2,Q2,2014,"-1,497",2014-Q2,01/04/2014
1600,ARG,Argentina2,Q2,2015,"3,361",2015-Q2,01/04/2015
1601,ARG,Argentina2,Q2,2016,697,2016-Q2,01/04/2016
1602,ARG,Argentina2,Q2,2017,"2,289",2017-Q2,01/04/2017
1603,ARG,Argentina2,Q2,2018,"2,660",2018-Q2,01/04/2018
1604,ARG,Argentina2,Q2,2019,715,2019-Q2,01/04/2019
1605,ARG,Argentina2,Q2,2020,-136,2020-Q2,01/04/2020
1606,ARG,Argentina2,Q2,2021,"1,797",2021-Q2,01/04/2021
1607,ARG,Argentina2,Q3,2013,"2,832",2013-Q3,01/07/2013
1608,ARG,Argentina2,Q3,2014,"2,433",2014-Q3,01/07/2014
1609,ARG,Argentina2,Q3,2015,"2,702",2015-Q3,01/07/2015
1610,ARG,Argentina2,Q3,2016,882,2016-Q3,01/07/2016
1611,ARG,Argentina2,Q3,2017,"3,331",2017-Q3,01/07/2017
1612,ARG,Argentina2,Q3,2018,"3,153",2018-Q3,01/07/2018
1613,ARG,Argentina2,Q3,2019,"1,602",2019-Q3,01/07/2019
1614,ARG,Argentina2,Q3,2020,"1,519",2020-Q3,01/07/2020
1615,ARG,Argentina2,Q3,2021,"1,121",2021-Q3,01/07/2021
1616,ARG,Argentina2,Q4,2013,"1,553",2013-Q4,01/10/2013
1617,ARG,Argentina2,Q4,2014,"3,001",2014-Q4,01/10/2014
1618,ARG,Argentina2,Q4,2015,"2,182",2015-Q4,01/10/2015
1619,ARG,Argentina2,Q4,2016,-427,2016-Q4,01/10/2016
1620,ARG,Argentina2,Q4,2017,"2,390",2017-Q4,01/10/2017
1621,ARG,Argentina2,Q4,2018,"2,953",2018-Q4,01/10/2018
1622,ARG,Argentina2,Q4,2019,"1,956",2019-Q4,01/10/2019
1623,ARG,Argentina2,Q4,2020,"1,556",2020-Q4,01/10/2020
1624,ARG,Argentina2,Q4,2021,"1,109",2021-Q4,01/10/2021
1625,BRA,Brazil,Q1,2022,"27,828",2022-Q1,01/01/2022
1626,BRA,Brazil,Q1,2013,"12,758",2013-Q1,01/01/2013
1627,BRA,Brazil,Q1,2014,"14,884",2014-Q1,01/01/2014
1628,BRA,Brazil,Q1,2015,"9,430",2015-Q1,01/01/2015
1629,BRA,Brazil,Q1,2016,"13,435",2016-Q1,01/01/2016
1630,BRA,Brazil,Q1,2017,"21,488",2017-Q1,01/01/2017
1631,BRA,Brazil,Q1,2018,"18,362",2018-Q1,01/01/2018
1632,BRA,Brazil,Q1,2019,"11,619",2019-Q1,01/01/2019
1633,BRA,Brazil,Q1,2020,"10,334",2020-Q1,01/01/2020
1634,BRA,Brazil,Q1,2021,"14,253",2021-Q1,01/01/2021
1635,BRA,Brazil,Q2,2022,"27,888",2022-Q2,01/04/2022
1636,BRA,Brazil,Q2,2013,"15,708",2013-Q2,01/04/2013
1637,BRA,Brazil,Q2,2014,"15,151",2014-Q2,01/04/2014
1638,BRA,Brazil,Q2,2015,"12,907",2015-Q2,01/04/2015
1639,BRA,Brazil,Q2,2016,"14,235",2016-Q2,01/04/2016
1640,BRA,Brazil,Q2,2017,"16,295",2017-Q2,01/04/2017
1641,BRA,Brazil,Q2,2018,"11,950",2018-Q2,01/04/2018
1642,BRA,Brazil,Q2,2019,"17,363",2019-Q2,01/04/2019
1643,BRA,Brazil,Q2,2020,"6,533",2020-Q2,01/04/2020
1644,BRA,Brazil,Q2,2021,"10,937",2021-Q2,01/04/2021
1645,BRA,Brazil,Q3,2013,"12,594",2013-Q3,01/07/2013
1646,BRA,Brazil,Q3,2014,"17,558",2014-Q3,01/07/2014
1647,BRA,Brazil,Q3,2015,"11,303",2015-Q3,01/07/2015
1648,BRA,Brazil,Q3,2016,"10,098",2016-Q3,01/07/2016
1649,BRA,Brazil,Q3,2017,"12,634",2017-Q3,01/07/2017
1650,BRA,Brazil,Q3,2018,"11,931",2018-Q3,01/07/2018
1651,BRA,Brazil,Q3,2019,"22,546",2019-Q3,01/07/2019
1652,BRA,Brazil,Q3,2020,"8,737",2020-Q3,01/07/2020
1653,BRA,Brazil,Q3,2021,"19,037",2021-Q3,01/07/2021
1654,BRA,Brazil,Q4,2013,"18,029",2013-Q4,01/10/2013
1655,BRA,Brazil,Q4,2014,"16,254",2014-Q4,01/10/2014
1656,BRA,Brazil,Q4,2015,"16,322",2015-Q4,01/10/2015
1657,BRA,Brazil,Q4,2016,"15,933",2016-Q4,01/10/2016
1658,BRA,Brazil,Q4,2017,"16,168",2017-Q4,01/10/2017
1659,BRA,Brazil,Q4,2018,"17,559",2018-Q4,01/10/2018
1660,BRA,Brazil,Q4,2019,"13,858",2019-Q4,01/10/2019
1661,BRA,Brazil,Q4,2020,"2,714",2020-Q4,01/10/2020
1662,BRA,Brazil,Q4,2021,"6,141",2021-Q4,01/10/2021
1663,CHN,China2,Q1,2022,"101,914",2022-Q1,01/01/2022
1664,CHN,China2,Q1,2013,"59,360",2013-Q1,01/01/2013
1665,CHN,China2,Q1,2014,"61,319",2014-Q1,01/01/2014
1666,CHN,China2,Q1,2015,"66,830",2015-Q1,01/01/2015
1667,CHN,China2,Q1,2016,"41,308",2016-Q1,01/01/2016
1668,CHN,China2,Q1,2017,"33,052",2017-Q1,01/01/2017
1669,CHN,China2,Q1,2018,"81,979",2018-Q1,01/01/2018
1670,CHN,China2,Q1,2019,"53,946",2019-Q1,01/01/2019
1671,CHN,China2,Q1,2020,"44,695",2020-Q1,01/01/2020
1672,CHN,China2,Q1,2021,"95,555",2021-Q1,01/01/2021
1673,CHN,China2,Q2,2022,"45,874",2022-Q2,01/04/2022
1674,CHN,China2,Q2,2013,"69,025",2013-Q2,01/04/2013
1675,CHN,China2,Q2,2014,"53,803",2014-Q2,01/04/2014
1676,CHN,China2,Q2,2015,"61,739",2015-Q2,01/04/2015
1677,CHN,China2,Q2,2016,"37,722",2016-Q2,01/04/2016
1678,CHN,China2,Q2,2017,"21,102",2017-Q2,01/04/2017
1679,CHN,China2,Q2,2018,"61,670",2018-Q2,01/04/2018
1680,CHN,China2,Q2,2019,"42,216",2019-Q2,01/04/2019
1681,CHN,China2,Q2,2020,"47,054",2020-Q2,01/04/2020
1682,CHN,China2,Q2,2021,"79,063",2021-Q2,01/04/2021
1683,CHN,China2,Q3,2013,"57,307",2013-Q3,01/07/2013
1684,CHN,China2,Q3,2014,"64,110",2014-Q3,01/07/2014
1685,CHN,China2,Q3,2015,"42,311",2015-Q3,01/07/2015
1686,CHN,China2,Q3,2016,"25,746",2016-Q3,01/07/2016
1687,CHN,China2,Q3,2017,"32,645",2017-Q3,01/07/2017
1688,CHN,China2,Q3,2018,"34,234",2018-Q3,01/07/2018
1689,CHN,China2,Q3,2019,"25,670",2019-Q3,01/07/2019
1690,CHN,China2,Q3,2020,"64,302",2020-Q3,01/07/2020
1691,CHN,China2,Q3,2021,"72,257",2021-Q3,01/07/2021
1692,CHN,China2,Q4,2013,"105,237",2013-Q4,01/10/2013
1693,CHN,China2,Q4,2014,"88,866",2014-Q4,01/10/2014
1694,CHN,China2,Q4,2015,"71,610",2015-Q4,01/10/2015
1695,CHN,China2,Q4,2016,"69,974",2016-Q4,01/10/2016
1696,CHN,China2,Q4,2017,"79,284",2017-Q4,01/10/2017
1697,CHN,China2,Q4,2018,"57,482",2018-Q4,01/10/2018
1698,CHN,China2,Q4,2019,"65,338",2019-Q4,01/10/2019
1699,CHN,China2,Q4,2020,"97,045",2020-Q4,01/10/2020
1700,CHN,China2,Q4,2021,"87,104",2021-Q4,01/10/2021
1701,IND,India2 ,Q1,2022,"17,253",2022-Q1,01/01/2022
1702,IND,India2 ,Q1,2013,"7,171",2013-Q1,01/01/2013
1703,IND,India2 ,Q1,2014,"9,781",2014-Q1,01/01/2014
1704,IND,India2 ,Q1,2015,"10,487",2015-Q1,01/01/2015
1705,IND,India2 ,Q1,2016,"11,384",2016-Q1,01/01/2016
1706,IND,India2 ,Q1,2017,"9,141",2017-Q1,01/01/2017
1707,IND,India2 ,Q1,2018,"8,605",2018-Q1,01/01/2018
1708,IND,India2 ,Q1,2019,"9,790",2019-Q1,01/01/2019
1709,IND,India2 ,Q1,2020,"15,185",2020-Q1,01/01/2020
1710,IND,India2 ,Q1,2021,"5,750",2021-Q1,01/01/2021
1711,IND,India2 ,Q2,2022,"16,281",2022-Q2,01/04/2022
1712,IND,India2 ,Q2,2013,"6,476",2013-Q2,01/04/2013
1713,IND,India2 ,Q2,2014,"8,294",2014-Q2,01/04/2014
1714,IND,India2 ,Q2,2015,"11,448",2015-Q2,01/04/2015
1715,IND,India2 ,Q2,2016,"5,895",2016-Q2,01/04/2016
1716,IND,India2 ,Q2,2017,"10,148",2017-Q2,01/04/2017
1717,IND,India2 ,Q2,2018,"13,126",2018-Q2,01/04/2018
1718,IND,India2 ,Q2,2019,"17,194",2019-Q2,01/04/2019
1719,IND,India2 ,Q2,2020,"2,105",2020-Q2,01/04/2020
1720,IND,India2 ,Q2,2021,"17,237",2021-Q2,01/04/2021
1721,IND,India2 ,Q3,2013,"8,728",2013-Q3,01/07/2013
1722,IND,India2 ,Q3,2014,"8,827",2014-Q3,01/07/2014
1723,IND,India2 ,Q3,2015,"8,157",2015-Q3,01/07/2015
1724,IND,India2 ,Q3,2016,"13,983",2016-Q3,01/07/2016
1725,IND,India2 ,Q3,2017,"14,692",2017-Q3,01/07/2017
1726,IND,India2 ,Q3,2018,"10,021",2018-Q3,01/07/2018
1727,IND,India2 ,Q3,2019,"10,393",2019-Q3,01/07/2019
1728,IND,India2 ,Q3,2020,"27,078",2020-Q3,01/07/2020
1729,IND,India2 ,Q3,2021,"12,900",2021-Q3,01/07/2021
1730,IND,India2 ,Q4,2013,"5,778",2013-Q4,01/10/2013
1731,IND,India2 ,Q4,2014,"7,674",2014-Q4,01/10/2014
1732,IND,India2 ,Q4,2015,"13,916",2015-Q4,01/10/2015
1733,IND,India2 ,Q4,2016,"13,196",2016-Q4,01/10/2016
1734,IND,India2 ,Q4,2017,"5,985",2017-Q4,01/10/2017
1735,IND,India2 ,Q4,2018,"10,366",2018-Q4,01/10/2018
1736,IND,India2 ,Q4,2019,"13,233",2019-Q4,01/10/2019
1737,IND,India2 ,Q4,2020,"19,994",2020-Q4,01/10/2020
1738,IND,India2 ,Q4,2021,"8,840",2021-Q4,01/10/2021
1739,IDN,Indonesia ,Q1,2022,"5,579",2022-Q1,01/01/2022
1740,IDN,Indonesia ,Q1,2013,"3,840",2013-Q1,01/01/2013
1741,IDN,Indonesia ,Q1,2014,"3,817",2014-Q1,01/01/2014
1742,IDN,Indonesia ,Q1,2015,"4,417",2015-Q1,01/01/2015
1743,IDN,Indonesia ,Q1,2016,"2,771",2016-Q1,01/01/2016
1744,IDN,Indonesia ,Q1,2017,"2,924",2017-Q1,01/01/2017
1745,IDN,Indonesia ,Q1,2018,"5,189",2018-Q1,01/01/2018
1746,IDN,Indonesia ,Q1,2019,"6,617",2019-Q1,01/01/2019
1747,IDN,Indonesia ,Q1,2020,"5,283",2020-Q1,01/01/2020
1748,IDN,Indonesia ,Q1,2021,"5,233",2021-Q1,01/01/2021
1749,IDN,Indonesia ,Q2,2022,"4,281",2022-Q2,01/04/2022
1750,IDN,Indonesia ,Q2,2013,"4,558",2013-Q2,01/04/2013
1751,IDN,Indonesia ,Q2,2014,"5,720",2014-Q2,01/04/2014
1752,IDN,Indonesia ,Q2,2015,"5,105",2015-Q2,01/04/2015
1753,IDN,Indonesia ,Q2,2016,"3,653",2016-Q2,01/04/2016
1754,IDN,Indonesia ,Q2,2017,"5,104",2017-Q2,01/04/2017
1755,IDN,Indonesia ,Q2,2018,"6,130",2018-Q2,01/04/2018
1756,IDN,Indonesia ,Q2,2019,"6,134",2019-Q2,01/04/2019
1757,IDN,Indonesia ,Q2,2020,"5,211",2020-Q2,01/04/2020
1758,IDN,Indonesia ,Q2,2021,"6,621",2021-Q2,01/04/2021
1759,IDN,Indonesia ,Q3,2013,"5,888",2013-Q3,01/07/2013
1760,IDN,Indonesia ,Q3,2014,"7,444",2014-Q3,01/07/2014
1761,IDN,Indonesia ,Q3,2015,"3,785",2015-Q3,01/07/2015
1762,IDN,Indonesia ,Q3,2016,"5,008",2016-Q3,01/07/2016
1763,IDN,Indonesia ,Q3,2017,"8,197",2017-Q3,01/07/2017
1764,IDN,Indonesia ,Q3,2018,"6,705",2018-Q3,01/07/2018
1765,IDN,Indonesia ,Q3,2019,"6,150",2019-Q3,01/07/2019
1766,IDN,Indonesia ,Q3,2020,"3,735",2020-Q3,01/07/2020
1767,IDN,Indonesia ,Q3,2021,"4,881",2021-Q3,01/07/2021
1768,IDN,Indonesia ,Q4,2013,"4,531",2013-Q4,01/10/2013
1769,IDN,Indonesia ,Q4,2014,"4,830",2014-Q4,01/10/2014
1770,IDN,Indonesia ,Q4,2015,"3,334",2015-Q4,01/10/2015
1771,IDN,Indonesia ,Q4,2016,"-7,511",2016-Q4,01/10/2016
1772,IDN,Indonesia ,Q4,2017,"4,354",2017-Q4,01/10/2017
1773,IDN,Indonesia ,Q4,2018,"2,539",2018-Q4,01/10/2018
1774,IDN,Indonesia ,Q4,2019,"4,982",2019-Q4,01/10/2019
1775,IDN,Indonesia ,Q4,2020,"4,362",2020-Q4,01/10/2020
1776,IDN,Indonesia ,Q4,2021,"3,999",2021-Q4,01/10/2021
1777,RUS,Russia,Q1,2022,"-15,538",2022-Q1,01/01/2022
1778,RUS,Russia,Q1,2013,"27,765",2013-Q1,01/01/2013
1779,RUS,Russia,Q1,2014,"11,288",2014-Q1,01/01/2014
1780,RUS,Russia,Q1,2015,"6,956",2015-Q1,01/01/2015
1781,RUS,Russia,Q1,2016,"1,298",2016-Q1,01/01/2016
1782,RUS,Russia,Q1,2017,"10,186",2017-Q1,01/01/2017
1783,RUS,Russia,Q1,2018,"7,968",2018-Q1,01/01/2018
1784,RUS,Russia,Q1,2019,"9,852",2019-Q1,01/01/2019
1785,RUS,Russia,Q1,2020,"-3,421",2020-Q1,01/01/2020
1786,RUS,Russia,Q1,2021,"5,464",2021-Q1,01/01/2021
1787,RUS,Russia,Q2,2022,"-8,777",2022-Q2,01/04/2022
1788,RUS,Russia,Q2,2013,"8,480",2013-Q2,01/04/2013
1789,RUS,Russia,Q2,2014,"12,886",2014-Q2,01/04/2014
1790,RUS,Russia,Q2,2015,"2,467",2015-Q2,01/04/2015
1791,RUS,Russia,Q2,2016,"8,445",2016-Q2,01/04/2016
1792,RUS,Russia,Q2,2017,"7,971",2017-Q2,01/04/2017
1793,RUS,Russia,Q2,2018,"6,565",2018-Q2,01/04/2018
1794,RUS,Russia,Q2,2019,"6,848",2019-Q2,01/04/2019
1795,RUS,Russia,Q2,2020,"2,376",2020-Q2,01/04/2020
1796,RUS,Russia,Q2,2021,"6,003",2021-Q2,01/04/2021
1797,RUS,Russia,Q3,2013,"9,784",2013-Q3,01/07/2013
1798,RUS,Russia,Q3,2014,649,2014-Q3,01/07/2014
1799,RUS,Russia,Q3,2015,152,2015-Q3,01/07/2015
1800,RUS,Russia,Q3,2016,"4,886",2016-Q3,01/07/2016
1801,RUS,Russia,Q3,2017,"7,713",2017-Q3,01/07/2017
1802,RUS,Russia,Q3,2018,"3,916",2018-Q3,01/07/2018
1803,RUS,Russia,Q3,2019,"8,248",2019-Q3,01/07/2019
1804,RUS,Russia,Q3,2020,"3,493",2020-Q3,01/07/2020
1805,RUS,Russia,Q3,2021,"13,219",2021-Q3,01/07/2021
1806,RUS,Russia,Q4,2013,"7,368",2013-Q4,01/10/2013
1807,RUS,Russia,Q4,2014,"4,328",2014-Q4,01/10/2014
1808,RUS,Russia,Q4,2015,"2,283",2015-Q4,01/10/2015
1809,RUS,Russia,Q4,2016,"22,547",2016-Q4,01/10/2016
1810,RUS,Russia,Q4,2017,83,2017-Q4,01/10/2017
1811,RUS,Russia,Q4,2018,"-5,221",2018-Q4,01/10/2018
1812,RUS,Russia,Q4,2019,"7,127",2019-Q4,01/10/2019
1813,RUS,Russia,Q4,2020,"7,963",2020-Q4,01/10/2020
1814,RUS,Russia,Q4,2021,"13,840",2021-Q4,01/10/2021
1815,SAU,"Saudi Arabia2,7",Q1,2022,"1,965",2022-Q1,01/01/2022
1816,SAU,"Saudi Arabia2,7",Q1,2013,"2,387",2013-Q1,01/01/2013
1817,SAU,"Saudi Arabia2,7",Q1,2014,"1,931",2014-Q1,01/01/2014
1818,SAU,"Saudi Arabia2,7",Q1,2015,"1,961",2015-Q1,01/01/2015
1819,SAU,"Saudi Arabia2,7",Q1,2016,"1,883",2016-Q1,01/01/2016
1820,SAU,"Saudi Arabia2,7",Q1,2017,336,2017-Q1,01/01/2017
1821,SAU,"Saudi Arabia2,7",Q1,2018,"1,008",2018-Q1,01/01/2018
1822,SAU,"Saudi Arabia2,7",Q1,2019,"1,249",2019-Q1,01/01/2019
